device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
6,2026-03-16T07:02:23Z,Criollo,Vichada,510,2671,7815,8897,6016,652,sandy_loam,20,flowering,purple,large,main,organic,none,box,17807,4.467096,-68.563593,PROD-013,4710,6849,93,rainforest_alliance
4,2026-03-21T20:22:11Z,Criollo,Vichada,562,2451,8251,12240,7421,653,volcanic,4,flowering,purple,large,mid-crop,organic,limited,basket,38350,4.413531,-69.109703,PROD-019,821,14237,76,none
7,2026-03-14T11:28:27Z,Trinitario,Meta,97,2494,8768,15673,6766,657,clay_loam,10,flowering,yellow,small,mid-crop,organic,none,basket,14154,4.386132,-72.688899,PROD-002,3397,8348,74,none
6,2026-03-22T14:03:02Z,Trinitario,Casanare,300,2852,7310,16246,5672,602,clay_loam,22,flowering,orange,medium,mid-crop,agroforestry,none,heap,29761,5.674727,-73.45862,PROD-003,4325,9799,65,none
5,2026-03-13T13:51:34Z,Trinitario,Vichada,487,2451,8364,18042,7488,686,clay_loam,10,fruiting,red,small,mid-crop,organic,none,heap,14027,3.599567,-71.288359,PROD-012,3414,7049,77,rainforest_alliance
4,2026-03-23T03:21:27Z,Criollo,Meta,593,2608,7877,15324,5426,588,sandy_loam,7,fruiting,purple,small,mid-crop,agroforestry,limited,heap,25714,3.266527,-73.114288,PROD-012,698,3503,83,rainforest_alliance
5,2026-03-05T11:16:19Z,Forastero,Arauca,491,2270,8782,8022,4740,698,clay_loam,20,flowering,orange,medium,main,organic,none,box,29309,7.150665,-71.441062,PROD-018,3449,2995,62,none
1,2026-03-24T00:23:45Z,Trinitario,Meta,236,2902,7654,8295,6099,571,sandy_loam,12,growing,yellow,medium,mid-crop,traditional,limited,box,22546,2.20607,-73.390306,PROD-004,4553,6560,96,organic
5,2026-03-06T06:38:16Z,Trinitario,Arauca,288,2290,9481,15589,7298,570,volcanic,18,flowering,purple,large,mid-crop,agroforestry,limited,box,41131,6.416202,-71.725233,PROD-013,2792,9422,83,organic
6,2026-03-20T07:52:57Z,Criollo,Casanare,414,2976,8316,15864,4903,604,volcanic,3,healthy,yellow,medium,main,agroforestry,controlled,box,44904,6.448627,-73.033869,PROD-013,4618,13903,63,rainforest_alliance
5,2026-03-23T21:05:36Z,Trinitario,Meta,147,2817,8913,15666,4758,676,sandy_loam,13,flowering,purple,small,mid-crop,organic,none,heap,11682,2.976829,-73.097117,PROD-001,4130,14979,92,rainforest_alliance
4,2026-03-02T11:55:31Z,Criollo,Casanare,324,2772,7888,10992,6252,678,volcanic,23,flowering,purple,large,mid-crop,agroforestry,none,box,8346,5.120339,-72.187542,PROD-013,2494,2731,93,organic
1,2026-03-25T16:55:44Z,Trinitario,Vichada,524,2539,8283,19542,4145,600,volcanic,22,healthy,red,large,main,traditional,none,basket,26112,3.644765,-71.198255,PROD-007,818,6372,71,none
8,2026-03-19T12:53:27Z,Criollo,Arauca,136,2581,7724,13260,7496,572,sandy_loam,15,flowering,yellow,medium,mid-crop,organic,none,basket,37120,6.17398,-70.969258,PROD-001,2108,10662,78,none
6,2026-03-09T16:47:13Z,Criollo,Meta,259,2974,9060,9311,5652,594,clay_loam,18,healthy,yellow,large,mid-crop,organic,none,box,21804,2.773225,-72.774919,PROD-013,3789,8166,86,none
2,2026-03-16T09:11:41Z,Criollo,Casanare,91,2338,7865,17012,5487,618,sandy_loam,23,healthy,orange,large,main,organic,none,box,9733,4.738886,-71.376298,PROD-015,3725,9951,69,organic
8,2026-03-07T01:57:32Z,Criollo,Casanare,345,2497,8062,12977,4884,692,sandy_loam,19,flowering,purple,large,mid-crop,agroforestry,none,box,20885,4.827665,-70.640951,PROD-010,4531,3600,83,organic
6,2026-03-03T07:44:57Z,Criollo,Meta,355,2433,7804,12463,6446,566,clay_loam,22,healthy,orange,large,mid-crop,organic,limited,basket,41094,2.417407,-74.619208,PROD-001,1271,12286,70,fair_trade
3,2026-03-16T05:32:03Z,Criollo,Vichada,110,2994,7207,14597,7078,574,clay_loam,14,flowering,yellow,large,mid-crop,agroforestry,limited,basket,49883,5.33234,-71.086801,PROD-013,1456,14150,77,organic
7,2026-03-24T22:37:42Z,Forastero,Meta,145,2332,8885,19034,6517,652,clay_loam,11,fruiting,red,medium,main,traditional,controlled,heap,23676,2.837528,-73.712026,PROD-018,1406,3621,62,rainforest_alliance
8,2026-03-05T13:54:42Z,Trinitario,Arauca,158,2447,8230,19109,6200,586,clay_loam,5,fruiting,orange,medium,mid-crop,organic,controlled,heap,37913,6.394424,-70.062374,PROD-018,3553,6803,85,none
1,2026-03-05T15:40:52Z,Criollo,Meta,136,2364,9237,11943,4980,658,sandy_loam,14,fruiting,purple,small,mid-crop,traditional,none,heap,48431,3.240369,-73.467654,PROD-018,1289,4065,86,organic
2,2026-03-25T05:08:39Z,Criollo,Meta,456,2580,8060,14447,4237,624,volcanic,3,flowering,red,medium,mid-crop,agroforestry,none,heap,20870,3.249025,-73.299342,PROD-009,2835,7613,92,rainforest_alliance
4,2026-03-10T11:27:48Z,Criollo,Vichada,198,2201,7556,18644,7902,672,sandy_loam,20,flowering,purple,large,main,agroforestry,none,heap,27528,3.893275,-68.793349,PROD-006,4317,6452,85,none
8,2026-03-19T06:25:47Z,Trinitario,Arauca,125,2467,8212,15329,4077,681,clay_loam,15,fruiting,yellow,small,mid-crop,agroforestry,none,heap,28101,6.342607,-71.227938,PROD-007,2002,3168,87,none
8,2026-03-23T17:26:40Z,Forastero,Meta,127,2882,8890,18313,6747,681,clay_loam,8,growing,purple,small,main,traditional,controlled,box,22341,4.146723,-74.963136,PROD-007,2774,4474,95,none
5,2026-03-07T18:49:30Z,Criollo,Casanare,233,2976,7385,16253,4792,677,sandy_loam,12,fruiting,purple,medium,mid-crop,organic,none,basket,37161,5.443529,-72.351062,PROD-002,3674,4672,81,fair_trade
1,2026-03-19T01:39:22Z,Criollo,Vichada,116,2559,9363,12364,5195,556,sandy_loam,21,fruiting,yellow,small,main,organic,none,heap,8025,3.947402,-68.138802,PROD-012,808,14043,62,none
4,2026-03-27T22:27:09Z,Criollo,Meta,509,2575,9092,15229,5100,584,clay_loam,22,fruiting,red,medium,main,organic,controlled,heap,23310,3.382162,-72.258157,PROD-006,988,10161,84,organic
7,2026-03-02T22:46:31Z,Forastero,Meta,407,2257,8781,15394,6777,656,clay_loam,14,flowering,purple,small,mid-crop,traditional,limited,heap,39693,2.561288,-74.25521,PROD-007,586,13783,93,rainforest_alliance
6,2026-03-17T21:41:43Z,Criollo,Meta,461,2239,7781,10985,5028,681,sandy_loam,14,growing,orange,small,mid-crop,organic,none,heap,37948,2.678145,-74.766339,PROD-001,890,8896,87,none
5,2026-03-08T01:27:59Z,Criollo,Vichada,133,2978,7725,19395,6777,660,clay_loam,18,flowering,yellow,small,main,organic,controlled,basket,31113,3.798502,-69.14336,PROD-013,3253,8036,74,fair_trade
1,2026-03-17T14:28:05Z,Trinitario,Vichada,127,2532,7618,17479,5405,653,sandy_loam,8,fruiting,red,small,main,organic,limited,box,6741,3.948361,-68.684817,PROD-015,1227,11088,67,fair_trade
8,2026-03-10T16:01:35Z,Criollo,Meta,556,2779,8789,18169,4931,607,sandy_loam,12,healthy,purple,medium,mid-crop,agroforestry,limited,box,49249,4.385199,-74.793221,PROD-019,2073,10886,75,none
8,2026-03-22T15:56:41Z,Criollo,Vichada,398,2260,8914,17365,6718,641,clay_loam,14,fruiting,red,medium,main,traditional,none,basket,21921,5.665081,-68.792654,PROD-008,3231,5430,75,organic
1,2026-03-25T13:25:49Z,Criollo,Casanare,88,2251,8467,16964,4655,611,volcanic,24,growing,orange,medium,mid-crop,organic,controlled,box,14401,5.154602,-71.840726,PROD-002,601,12455,90,organic
7,2026-03-23T04:16:18Z,Criollo,Meta,391,2846,8494,8229,4032,603,clay_loam,25,healthy,yellow,large,main,traditional,none,heap,30490,2.922298,-74.125215,PROD-017,2212,7528,83,fair_trade
2,2026-03-24T13:53:01Z,Criollo,Meta,457,2345,7019,16545,6683,598,clay_loam,4,growing,purple,small,main,organic,none,heap,28365,3.84894,-74.272248,PROD-017,3771,2641,66,rainforest_alliance
8,2026-03-11T17:39:03Z,Forastero,Meta,280,2811,9182,16718,6159,647,volcanic,5,growing,red,large,mid-crop,agroforestry,none,basket,13951,3.479227,-73.519918,PROD-009,2301,10641,93,rainforest_alliance
7,2026-03-06T18:40:13Z,Forastero,Arauca,331,2340,7466,13598,5013,562,volcanic,22,flowering,yellow,medium,main,organic,limited,heap,8185,7.098695,-71.133602,PROD-019,1282,3837,64,rainforest_alliance
3,2026-03-17T04:34:57Z,Trinitario,Meta,104,2888,8954,16295,4483,561,sandy_loam,9,growing,orange,small,main,organic,none,heap,5379,2.376416,-72.202807,PROD-010,310,11134,87,organic
1,2026-03-07T01:56:06Z,Trinitario,Casanare,89,2779,9381,19161,4824,568,clay_loam,6,fruiting,yellow,medium,mid-crop,organic,none,basket,48310,4.965995,-72.460729,PROD-020,3136,6814,71,organic
6,2026-03-12T21:03:42Z,Forastero,Vichada,465,2303,9376,12493,7276,611,sandy_loam,22,healthy,purple,large,main,organic,none,box,34216,5.877476,-71.494883,PROD-002,928,4542,89,organic
5,2026-03-22T16:44:52Z,Trinitario,Casanare,186,2711,7929,9290,7811,610,volcanic,25,healthy,yellow,large,mid-crop,agroforestry,none,box,20057,6.198012,-71.318355,PROD-004,2815,4578,69,none
2,2026-03-01T06:45:26Z,Trinitario,Vichada,509,2205,7319,17582,7750,667,clay_loam,25,growing,red,medium,main,agroforestry,none,box,6608,4.012986,-68.059095,PROD-008,3557,13392,78,none
5,2026-03-04T05:09:19Z,Trinitario,Meta,225,2992,7171,18763,7730,628,clay_loam,19,flowering,purple,small,main,organic,limited,heap,11228,3.230072,-74.820315,PROD-020,2586,12703,97,fair_trade
5,2026-03-12T08:33:56Z,Trinitario,Meta,317,2734,9252,10776,4844,567,volcanic,6,healthy,red,small,mid-crop,organic,none,heap,25403,3.779131,-74.72092,PROD-020,4816,7199,92,fair_trade
1,2026-03-28T01:11:03Z,Criollo,Vichada,461,2862,8028,13871,4998,647,volcanic,14,fruiting,orange,medium,main,organic,none,heap,24456,5.743219,-69.680843,PROD-007,1256,3390,62,none
7,2026-03-05T18:09:41Z,Criollo,Vichada,177,2532,7677,13259,6062,674,sandy_loam,13,fruiting,orange,medium,main,organic,controlled,heap,45564,4.646145,-68.882352,PROD-001,4683,11232,70,rainforest_alliance
2,2026-03-19T04:22:14Z,Trinitario,Vichada,483,2611,8605,16554,5239,594,sandy_loam,21,fruiting,purple,medium,mid-crop,traditional,limited,basket,10708,4.763569,-69.269745,PROD-018,2293,7171,80,none
7,2026-03-26T13:31:51Z,Trinitario,Meta,525,2753,8051,15394,4983,674,clay_loam,4,fruiting,red,medium,mid-crop,agroforestry,limited,box,9029,2.187076,-73.296538,PROD-001,2279,3465,62,none
1,2026-03-21T06:57:34Z,Criollo,Arauca,378,2991,8861,14831,7622,586,clay_loam,18,growing,yellow,small,main,agroforestry,controlled,box,10304,6.993666,-72.173229,PROD-018,1548,9036,89,rainforest_alliance
7,2026-03-04T12:15:32Z,Trinitario,Arauca,482,2436,7488,11830,4646,680,volcanic,18,growing,purple,medium,mid-crop,traditional,none,heap,27826,6.391486,-71.712478,PROD-007,545,4576,96,none
1,2026-03-16T13:23:31Z,Criollo,Arauca,405,2234,9435,13256,5119,644,clay_loam,10,flowering,yellow,small,main,organic,none,box,5658,7.051088,-70.661618,PROD-008,2753,13585,66,organic
7,2026-03-11T18:21:38Z,Trinitario,Vichada,287,2511,7583,12869,6807,588,volcanic,24,fruiting,purple,large,main,organic,controlled,heap,36104,4.631895,-70.682361,PROD-004,1782,4480,82,none
1,2026-03-08T10:10:34Z,Trinitario,Casanare,191,2826,7062,10302,5329,630,sandy_loam,6,healthy,purple,medium,main,organic,none,box,43859,4.772224,-71.18956,PROD-014,3344,7889,92,fair_trade
3,2026-03-18T21:12:50Z,Criollo,Arauca,557,2216,8929,12035,4824,605,volcanic,15,healthy,yellow,small,mid-crop,organic,none,box,22468,6.233116,-72.089063,PROD-006,1796,8599,91,none
4,2026-03-12T15:58:00Z,Criollo,Meta,446,2735,8121,10590,6476,660,volcanic,20,fruiting,yellow,small,mid-crop,organic,none,heap,26143,2.785083,-74.63779,PROD-001,3843,11621,78,fair_trade
2,2026-03-05T11:09:51Z,Trinitario,Arauca,395,2770,8546,14999,7418,615,sandy_loam,10,healthy,yellow,medium,mid-crop,organic,controlled,box,20151,7.446952,-71.980909,PROD-016,2699,12260,71,fair_trade
4,2026-03-02T04:36:40Z,Criollo,Vichada,172,2555,8391,16080,4148,572,clay_loam,20,fruiting,yellow,medium,mid-crop,agroforestry,limited,heap,41358,4.658366,-68.516312,PROD-020,3014,4767,97,organic
4,2026-03-07T13:00:55Z,Criollo,Arauca,121,2639,7394,9998,7997,625,sandy_loam,25,healthy,red,medium,mid-crop,agroforestry,none,heap,22470,6.236423,-70.784863,PROD-003,1261,4315,83,organic
6,2026-03-17T17:43:24Z,Criollo,Vichada,231,2650,7706,11197,4810,635,clay_loam,14,healthy,orange,large,mid-crop,agroforestry,controlled,heap,35446,4.037552,-68.501994,PROD-004,1774,6506,79,fair_trade
2,2026-03-18T05:13:31Z,Criollo,Meta,444,2776,8174,8804,4281,591,volcanic,10,flowering,purple,medium,mid-crop,traditional,controlled,basket,44485,2.228032,-74.255344,PROD-007,4027,13887,98,rainforest_alliance
2,2026-03-22T17:44:08Z,Trinitario,Arauca,386,2254,8321,12613,7352,618,clay_loam,3,fruiting,orange,large,mid-crop,agroforestry,controlled,heap,49198,6.594367,-72.377623,PROD-017,161,6674,63,organic
6,2026-03-07T16:41:02Z,Trinitario,Casanare,111,2918,7700,10913,7251,583,clay_loam,25,fruiting,red,small,main,traditional,none,basket,15163,5.020334,-70.52797,PROD-016,1871,7212,69,organic
6,2026-03-24T19:28:29Z,Criollo,Meta,335,2362,7154,13963,4058,624,clay_loam,7,growing,orange,medium,mid-crop,organic,none,basket,34780,4.380242,-72.436196,PROD-010,918,4277,60,none
7,2026-03-17T19:30:34Z,Criollo,Vichada,223,2304,8193,13345,6450,557,sandy_loam,14,flowering,yellow,small,mid-crop,traditional,none,heap,40290,3.736813,-71.143324,PROD-017,4349,4537,65,rainforest_alliance
5,2026-03-08T00:18:32Z,Criollo,Arauca,307,2372,8659,9349,4030,605,sandy_loam,22,flowering,orange,large,main,agroforestry,none,basket,20813,6.18218,-72.345827,PROD-019,3874,7018,84,organic
1,2026-03-17T00:06:18Z,Criollo,Casanare,461,2844,8100,16145,5840,623,sandy_loam,19,healthy,purple,medium,mid-crop,organic,none,basket,28125,4.76143,-71.02898,PROD-018,4778,13101,98,none
5,2026-03-01T12:38:25Z,Trinitario,Casanare,166,2243,9304,10920,5045,634,sandy_loam,12,growing,orange,small,main,traditional,controlled,heap,15907,5.872571,-70.687275,PROD-019,1594,10236,89,rainforest_alliance
5,2026-03-22T21:05:02Z,Criollo,Arauca,156,2383,9465,10885,5866,617,clay_loam,18,fruiting,yellow,medium,main,organic,none,box,25657,6.873486,-71.852948,PROD-019,2725,8935,95,fair_trade
6,2026-03-18T03:41:10Z,Trinitario,Vichada,534,2545,9180,9328,5179,666,sandy_loam,15,fruiting,yellow,large,main,traditional,none,box,15117,3.5545,-71.274348,PROD-019,2474,5578,90,organic
7,2026-03-08T15:42:56Z,Trinitario,Vichada,419,2954,7094,11628,7012,691,clay_loam,23,healthy,orange,small,mid-crop,traditional,none,heap,32694,5.523247,-71.178075,PROD-006,2077,3456,91,none
5,2026-03-08T00:49:49Z,Trinitario,Meta,131,2342,7389,12272,5005,699,sandy_loam,17,flowering,red,medium,main,organic,controlled,heap,8341,2.306319,-72.173158,PROD-016,146,9185,86,none
7,2026-03-28T19:21:02Z,Criollo,Meta,484,2266,8090,14921,6813,641,volcanic,5,fruiting,orange,medium,main,organic,controlled,heap,42913,2.419973,-73.278347,PROD-019,657,8400,83,fair_trade
8,2026-03-24T14:49:24Z,Criollo,Arauca,516,2419,7377,14785,7577,624,volcanic,14,healthy,red,large,mid-crop,organic,limited,box,31607,6.74419,-71.543176,PROD-008,4746,12956,73,fair_trade
5,2026-03-16T09:38:46Z,Criollo,Casanare,271,2894,7671,13958,6535,585,clay_loam,9,healthy,orange,large,main,organic,none,basket,32511,4.845614,-72.855852,PROD-009,757,3338,98,fair_trade
2,2026-03-07T12:03:55Z,Trinitario,Vichada,232,2840,9410,11249,4628,563,sandy_loam,9,flowering,red,medium,mid-crop,organic,none,box,28948,4.187454,-69.93896,PROD-004,877,6827,91,rainforest_alliance
6,2026-03-04T19:39:57Z,Criollo,Arauca,331,2300,7053,8323,6763,585,sandy_loam,18,growing,purple,small,mid-crop,organic,none,heap,15794,6.051974,-70.952059,PROD-007,1785,3503,69,rainforest_alliance
2,2026-03-26T12:09:53Z,Criollo,Vichada,570,2433,8432,8165,7233,682,clay_loam,3,fruiting,purple,small,main,traditional,none,heap,12667,5.118196,-69.753879,PROD-001,3536,8709,71,rainforest_alliance
6,2026-03-18T07:58:03Z,Trinitario,Arauca,220,2239,8423,9468,4816,654,sandy_loam,20,healthy,orange,small,mid-crop,agroforestry,limited,box,31574,6.091469,-71.80056,PROD-011,2594,10395,73,fair_trade
1,2026-03-18T18:13:51Z,Criollo,Vichada,335,2832,8239,10886,5462,619,sandy_loam,10,fruiting,purple,medium,main,agroforestry,controlled,heap,12175,4.548087,-69.250716,PROD-002,2165,14061,76,rainforest_alliance
6,2026-03-19T13:17:46Z,Forastero,Vichada,99,2949,8873,9993,4694,658,sandy_loam,16,healthy,purple,large,main,agroforestry,none,box,19429,5.076886,-68.692412,PROD-010,423,9863,66,organic
2,2026-03-06T12:16:34Z,Criollo,Casanare,447,2576,7448,10708,7105,622,sandy_loam,9,fruiting,red,medium,main,organic,controlled,box,38069,6.478807,-71.154253,PROD-010,3245,9850,93,organic
5,2026-03-06T06:52:37Z,Forastero,Meta,432,2516,9456,12980,5088,575,sandy_loam,19,flowering,orange,large,mid-crop,traditional,none,basket,38316,3.199211,-72.655695,PROD-011,1739,13643,86,fair_trade
6,2026-03-10T22:58:36Z,Criollo,Arauca,477,2596,8172,17908,6294,674,clay_loam,10,healthy,red,medium,mid-crop,organic,limited,heap,18760,7.369016,-71.244017,PROD-014,1501,13513,93,none
4,2026-03-16T22:55:46Z,Criollo,Casanare,304,2809,8426,9902,5646,648,sandy_loam,6,growing,orange,medium,main,organic,none,heap,33634,5.040871,-73.421811,PROD-017,3363,13290,93,organic
1,2026-03-24T11:21:37Z,Trinitario,Meta,367,2847,7091,12514,7852,670,sandy_loam,9,growing,yellow,medium,mid-crop,traditional,limited,box,23176,2.073259,-72.567932,PROD-001,3020,6827,88,fair_trade
6,2026-03-01T06:03:31Z,Criollo,Casanare,446,2694,9464,10227,7294,608,sandy_loam,15,fruiting,purple,small,mid-crop,organic,limited,heap,5650,4.617182,-70.525406,PROD-011,4786,11253,68,rainforest_alliance
3,2026-03-07T03:05:05Z,Criollo,Meta,243,2591,7519,18245,7888,662,sandy_loam,10,fruiting,orange,medium,mid-crop,traditional,controlled,box,34301,3.917105,-72.001183,PROD-010,1815,7605,76,none
6,2026-03-03T22:58:44Z,Criollo,Arauca,352,2999,7089,14128,7582,587,sandy_loam,13,healthy,orange,small,main,organic,none,box,10237,6.150202,-70.857839,PROD-007,2700,11940,78,organic
7,2026-03-25T18:22:45Z,Criollo,Arauca,137,2611,8112,17695,6819,693,sandy_loam,21,flowering,purple,large,mid-crop,organic,controlled,basket,48913,6.800534,-70.521907,PROD-010,3920,11454,83,none
5,2026-03-26T20:15:10Z,Trinitario,Arauca,477,2303,7172,10552,6546,607,volcanic,4,flowering,red,small,main,organic,none,box,30112,7.146075,-70.130494,PROD-004,2412,14758,78,organic
6,2026-03-25T14:22:34Z,Criollo,Casanare,257,2583,9495,8696,7660,679,volcanic,20,fruiting,purple,medium,mid-crop,traditional,limited,box,16448,5.209609,-70.982333,PROD-001,4501,6242,63,rainforest_alliance
4,2026-03-06T03:53:28Z,Trinitario,Casanare,447,2930,9179,10933,4557,565,sandy_loam,11,healthy,orange,medium,mid-crop,organic,none,heap,35879,4.852201,-71.722441,PROD-020,1586,4239,83,none
6,2026-03-01T04:42:09Z,Trinitario,Arauca,440,2794,8627,11522,6795,600,volcanic,5,fruiting,yellow,medium,main,organic,controlled,heap,23266,7.37097,-72.429484,PROD-010,2616,2286,72,none
4,2026-03-18T03:37:34Z,Trinitario,Arauca,272,2548,8588,11612,4101,570,sandy_loam,12,flowering,purple,large,mid-crop,agroforestry,none,heap,34172,7.421338,-71.090984,PROD-005,1829,12782,97,fair_trade
3,2026-03-19T08:44:34Z,Criollo,Casanare,584,2338,7423,9737,7601,668,volcanic,12,growing,yellow,medium,main,traditional,limited,basket,24426,6.173394,-71.068797,PROD-020,2900,8718,69,organic
4,2026-03-07T19:45:00Z,Criollo,Casanare,118,2724,7960,19590,7756,696,clay_loam,19,growing,orange,large,main,organic,limited,basket,33742,5.584249,-72.97333,PROD-018,4234,10924,74,none
5,2026-03-20T11:25:08Z,Trinitario,Arauca,304,2907,7710,11690,5018,578,sandy_loam,11,growing,red,small,main,organic,none,box,46430,6.135386,-71.918442,PROD-005,565,4489,67,rainforest_alliance
2,2026-03-06T03:27:51Z,Trinitario,Arauca,419,2528,7803,17956,6360,641,volcanic,11,healthy,yellow,large,mid-crop,traditional,controlled,box,28963,6.029892,-71.305028,PROD-007,4373,11979,98,rainforest_alliance
5,2026-03-11T09:10:59Z,Criollo,Vichada,213,2308,7591,8406,7146,607,clay_loam,8,flowering,purple,small,main,agroforestry,limited,basket,6715,5.79474,-70.794875,PROD-015,1686,14561,67,fair_trade
2,2026-03-07T16:58:49Z,Trinitario,Meta,411,2917,8748,15099,7794,575,volcanic,12,fruiting,red,large,mid-crop,organic,none,box,23289,2.851898,-74.46762,PROD-005,1511,6006,74,none
2,2026-03-12T18:05:42Z,Criollo,Vichada,225,2994,9207,19649,6382,639,clay_loam,6,flowering,purple,small,mid-crop,traditional,none,basket,29365,3.64889,-70.983008,PROD-019,368,13559,76,none
8,2026-03-10T19:27:42Z,Trinitario,Vichada,453,2976,8998,10698,4594,577,volcanic,15,healthy,orange,large,mid-crop,organic,none,box,26249,5.435916,-68.537317,PROD-015,109,7353,79,organic
3,2026-03-22T16:30:57Z,Trinitario,Meta,485,2833,7968,13675,7887,656,clay_loam,13,healthy,red,large,mid-crop,traditional,controlled,box,17200,4.401397,-73.879228,PROD-020,2667,12001,69,fair_trade
